4247,OMX_Helsinki_Mid_Cap_PI,SE0001775735,None
4248,OMX_Helsinki_Small_Cap_GI,SE0001775768,None
4249,OMX_Helsinki_Small_Cap_PI,SE0001775750,None
4269,OMX_Nordic_Large_Cap_DKK_PI,SE0001775552,None
4270,OMX_Nordic_Large_Cap_EUR_PI,SE0001775545,None
4271,OMX_Nordic_Large_Cap_ISK_GI,SE0001933698,None
4272,OMX_Nordic_Large_Cap_SEK_GI,SE0001775610,None
4273,OMX_Nordic_Large_Cap_SEK_PI,SE0001775560,None
4274,OMX_Nordic_Mid_Cap_DKK_GI,SE0001776634,None
4275,OMX_Nordic_Mid_Cap_DKK_PI,SE0001776600,None
4276,OMX_Nordic_Mid_Cap_EUR_GI,SE0001776626,None
4277,OMX_Nordic_Mid_Cap_EUR_PI,SE0001776592,None
4278,OMX_Nordic_Mid_Cap_ISK_PI,SE0001933706,None
4279,OMX_Nordic_Mid_Cap_SEK_GI,SE0001776642,None
4280,OMX_Nordic_Mid_Cap_SEK_PI,SE0001776618,None
4281,OMX_Nordic_DKK_GI,SE0001775651,None
4282,OMX_Nordic_DKK_PI,SE0001775586,None
4283,OMX_Nordic_EUR_GI,SE0001775644,None
4284,OMX_Nordic_ISK_GI,SE0001933755,None
4285,OMX_Nordic_ISK_PI,SE0001933748,None
4286,OMX_Nordic_SEK_GI,SE0001775677,None
4287,OMX_Nordic_SEK_PI,SE0001775602,None
4288,OMX_Nordic_Small_Cap_DKK_PI,SE0001775636,None
4289,OMX_Nordic_Small_Cap_EUR_PI,SE0001775628,None
4290,OMX_Nordic_Small_Cap_ISK_GI,SE0001933730,None
4291,OMX_Nordic_Small_Cap_ISK_PI,SE0001933722,None
4292,OMX_Nordic_Small_Cap_SEK_GI,SE0001775701,None
4293,OMX_Nordic_Small_Cap_SEK_PI,SE0001775669,None
4294,OMX Stockholm 30 Ask,SE0001466137,None
4295,OMX Stockholm 30 Bid,SE0001466129,None
4297,OMX Stockholm 30 Expiration Index,SE0001389941,None
4299,OMX Stockholm 30_GI,SE0002402800,None
4301,OMX Stockholm Benchmark Cap_GI,SE0000744237,None
4302,OMX Stockholm Benchmark_GI Exp,SE0002176610,None
4303,OMX Stockholm_GI,SE0002416156,None
4304,OMX_Stockholm_Mid_Cap_PI,SE0001775800,7374746
4305,OMX_Stockholm_Small_Cap_GI,SE0001775826,None
4317,Öresund,SE0008321608,mid cap
4321,Orion A,FI0009014369,35238 35242 35241 35202 35237 35252 35263 35203 35264 35253
4322,Orion B,FI0009014377,35238 35242 35241 35202 35237 35252 35263 35203 35264 35253 5392391
4323,Ortivus A,SE0000188930,first north
4324,Ortivus B,SE0000123085,first north
4325,Orexo,SE0000736415,small cap
4517,Per Aarsleff Holding B,DK0060700516,35267 35202 35237 35252 35263 35238 35253 35203 35264 35268
4518,Proact IT Group,SE0015961222,mid cap
4519,PARKEN Sport & Entertainment,DK0010237643,35267 35202 35237 35252 35263 35204 35239 35265 35269 35254
4521,Precomp Solutions B,SE0006091724,first north
4525,Peab B,SE0000106205,large cap
4529,Saxlund Group,SE0023439500,first north
4532,Rebl Group,FI0009900468,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
4533,Panostaja,FI0009800379,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
4535,Ponsse,FI0009005078,35239 35243 35241 35202 35237 35252 35263 35204 35265 35254
4536,PION Group B,SE0000567539,small cap
4541,Precio Fishbone B,SE0000141137,first north
4542,Precise Biometrics,SE0018013849,small cap
4543,Prevas B,SE0000356008,small cap
4544,Pricer B,SE0000233934,small cap
4545,Prime Office,DK0060137594,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
4548,ProfilGruppen B,SE0000393860,small cap
4554,QPR Software,FI0009008668,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
4555,Viking Supply Ships B,SE0010820613,first north
4560,Raisio K,FI0009800395,35247 35241 35202 35237 35252 35263
4561,Railcare Group,SE0010441139,small cap
4564,Lån & Spar Invest Balance 20,DK0010301241,5339217
4565,Lån & Spar Invest Balance 80,DK0010301167,5339217
4566,Lån & Spar Invest Obligationer,DK0015686554,35278
4568,Raisio Vaihto-osake,FI0009002943,35239 35243 35241 35202 35237 35252 35263 35204 35265 35254
4569,Rapala VMC,FI0009007355,35241 35202 35237 35252 35263 35240 35255 35244 35266 35205
4571,Ratos A,SE0000191090,mid cap
4572,Ratos B,SE0000111940,mid cap
4573,RaySearch Laboratories B,SE0000135485,mid cap
4576,Roblon B,DK0060485019,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
4577,Royal UNIBREW,DK0060634707,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253 5390100
4579,Rejlers B,SE0000123671,mid cap
4585,Rias B,DK0010125848,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
4586,Ringkjøbing Landbobank,DK0060854669,35267 35202 35237 35252 35263 35238 35203 35264 35268 35253
4587,Lån & Spar Invest Balance 60,DK0016102361,5339217
4591,Rockwool A,DK0063855085,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253
4592,Rockwool B,DK0063855168,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253 5390100
4594,Rovsing,DK0061152170,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
4595,Rottneros,SE0000112252,small cap
4599,RTX,DK0010267129,35267 35202 35237 35252 35263 35240 35266 35205 35270 35255
4600,Afarak Group,FI0009800098,35241 35202 35237 35252 35263 35240 35244 35205 35266 35255
4604,Raute,FI0009004741,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
4608,SAAB B,SE0021921269,large cap
4610,Safe at Sea,SE0005308632,spotlight
4611,Sagax A,SE0004635878,large cap
4615,Sampo A,FI4000552500,35238 35242 35241 35202 35237 35252 35263 35203 35264 35253 5392391
4710,SCA A,SE0000171886,large cap
4711,SCA B,SE0000112724,large cap
4776,Ennogie Solar Group,DK0010305077,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
4777,KH Group,FI0009008924,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
4780,Schouw & Co.,DK0010253921,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253
4784,Catella A,SE0000188500,mid cap
4785,Catella B,SE0000188518,mid cap
4803,SEB C,SE0000120784,large cap
4936,Sectra B,SE0022419784,large cap
4937,Securitas B,SE0000163594,large cap
4938,SEBinvest AKL Danske Aktier Akk P,DK0060059186,35275
4939,SEBinvest AKL Danske Aktier P,DK0010260629,35275
4945,SEBinvest AKL Balance Defensiv P,DK0010273523,35281
4946,SEBinvest AKL Balance Vækst P,DK0010273796,35281
4947,SEBinvest AKL Balance Stabil P,DK0010273606,35281
4949,SEBinvest Lange Obligationer,DK0060046951,35278
4950,SEB Invest Mellemlange Obligationer,DK0016015639,35278
4954,SEBinvest AKL Europa Small Cap P,DK0016283211,35275
4959,Sensys Gatso Group,SE0020356244,small cap
4963,Senzime,SE0002478776,small cap
4966,Handelsbanken B,SE0007100607,large cap
5030,Papirfabrikken Invest,DK0010128008,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
5033,Sintercast,SE0000950982,small cap
5034,Lane Capital Group B,SE0027301763,spotlight
5036,Ogunsen B,SE0008406151,first north
5078,Investeringsselsk af 3.nov2025,DK0010231877,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
5079,SKF A,SE0000108201,large cap
5232,SKAGEN Global A,NO0008004009,35275
5233,SKAGEN Kon-Tiki A,NO0010140502,35275
5234,SkiStar B,SE0012141687,large cap
5236,SKAGEN Vekst A,NO0008000445,35275
5237,Skjern Bank,DK0010295922,35267 35202 35237 35252 35263 35204 35239 35265 35269 35254
5239,Skåne-möllan,SE0017885338,first north
5242,Wetteri,FI0009012793,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
5243,North Media,DK0010270347,35267 35202 35237 35252 35263 35266 35205 35255 35240 35270
5244,Softronic B,SE0000323305,small cap
5245,Solar B,DK0010274844,35239 35204 35265 35269 35267 35202 35237 35252 35263 35254
5252,SP Group,DK0061027356,35267 35202 35237 35252 35263 35239 35204 35265 35269 35254
5254,Sparinvest Mix Aktier KL A,DK0010014778,35275
5256,Sparindex INDEX DJ BinClWld KL,DK0010297464,35275
5258,Sparinv Mellemlange Obligationer KL A,DK0060105476,35278
5261,Sparindex INDEX Europa Small Cap KL,DK0010297621,35275
5262,Sparindex INDEX Europa Growth KL,DK0010297548,35275
5264,Sparindex INDEX Europa Value KL,DK0010297704,35275
5267,Sparindex INDEX Bæredygtige Japan KL,DK0010297977,35275
5272,Sparinv Korte Obligationer KL A,DK0060105203,35278
5275,Sparinv Lange Obligationer KL A,DK0060105393,35278
5276,Sparinv Nye Obligationsmarkeder KL A,DK0016030786,35278
5277,Sparinv Danske Aktier KL A,DK0010068006,35275
5279,Sparindex INDEX USA Growth KL,DK0010298272,35275
5280,Sparindex INDEX USA Small Cap KL,DK0010298355,35275
5281,Sparindex INDEX USA Value KL,DK0010298439,35275
5282,Sparinv Value Aktier KL A,DK0010079631,35275
5284,Sparindex INDEX Globale Akt Min Risk KL,DK0060031847,35275
5291,SRV Group,FI4000523675,35241 35202 35237 35252 35263 35205 35244 35240 35266 35255
5361,SSAB B,SE0000120669,large cap
5362,SSH Communications Security,FI0009008270,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
5370,Sparinv SICAV - Global Value EUR R,LU0138501191,35274
5373,Sparinv SICAV RespCoB IG EUR R,LU0264925727,35277
5374,Sparinv SICAV - Long Danish Bonds DKK R,LU0138507396,35278
5375,Sparinv SICAV - Procedo EUR R,LU0139792278,35274
5376,Sparinv SICAV - Securus EUR R,LU0139791205,35277
5377,Investors House,FI0009900559,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
5386,Starbreeze B,SE0005992831,small cap
5393,Stora Enso A,FI0009007603,large cap
5394,Stora Enso R,FI0009007611,large cap
5519,Stora Enso A,FI0009005953,35238 35242 35241 35202 35237 35252 35263 35203 35264 35253
5521,Stora Enso R,FI0009005961,35238 35242 35241 35202 35237 35252 35263 35203 35264 35253 5392391
5522,Stille,SE0000998650,first north
5534,Solteq,FI0009007991,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
5542,Star Vault B,SE0002149369,4680265
5544,Suominen,FI0009010862,35241 35202 35237 35252 35263 35244 35266 35205 35255 35240
5545,Svedbergs Group B,SE0000407991,mid cap
5546,Fynske Bank,DK0060520377,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
5547,Studsvik,SE0000653230,small cap
5548,Svolder A,SE0017161441,mid cap
5549,Svolder B,SE0017161458,mid cap
5636,Sweco A,SE0014960365,large cap
5637,Sweco B,SE0014960373,large cap
5793,AL Sydbank,DK0010311471,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253
5801,Sydinvest Korte Obligationer A DKK,DK0015916225,35278
5802,Sydinv Europa Value A DKK,DK0015323406,35275
5804,Sydinvest Fjernøsten A DKK,DK0010169549,35275
5805,Sydinvest Fjernøsten A DKK Akk,DK0060036994,35275
5806,Sydinvest Fonde KL,DK0016271042,35278
5810,Sydinv HøjrenteLande A DKK,DK0016231921,35278
5821,Sydinv Indeks Tyskland A DKK,DK0060033116,35275
5822,Sydinv USA Value A DKK,DK0010270776,35275
5823,Sydinv Global Value A DKK,DK0010101740,35275
5824,Sydinvest Virksomhedsobl HY A DKK Akk,DK0060089415,35278
5825,Sydinvest Virksomhedsobl HY A DKK,DK0016098825,35278
5828,Systemair,SE0016609499,large cap
5834,TagMaster B,SE0015950399,first north
5845,Suntrade Group B,SE0001075102,spotlight
5857,Fundamental Invest Stock Pick,DK0016272602,35275
5861,Tele2 A,SE0005190220,large cap
5896,Tecnotree,FI4000570890,35241 35202 35237 35252 35263 35240 35255 35205 35266 35244
5918,Tivoli,DK0060726743,35239 35204 35265 35269 35267 35202 35237 35252 35263 35254
5919,Agat Ejendomme,DK0010258995,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
6053,Teleste,FI0009007728,35241 35202 35237 35252 35263 35240 35244 35205 35266 35255
6101,Cemat,DK0010271584,35255 35240 35205 35266 35270 35267 35202 35237 35252 35263
6102,Traction B,SE0000391716,mid cap
6103,TradeDoubler,SE0001552357,small cap
6146,Trainers´ House,FI4000519202,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
6151,Tryg,DK0060636678,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253 5390100
6177,Tulikivi A,FI0009900583,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
6180,Saga Furs C,FI0009800551,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
6189,UIE,MT0002400118,35267 35202 35237 35252 35263 35238 35253 35203 35264 35268
6222,Unlimited Travel Group,SE0001834821,first north
6225,Vaisala A,FI0009900682,35241 35202 35237 35252 35263 35242 35253 35238 35203 35264
6227,ValueInvest Global Akk A,DK0060032498,35275
6228,ValueInvest Global A,DK0010246396,35275
6263,Wärtsilä B,FI0009003727,35238 35242 35241 35202 35237 35252 35263 35203 35264 35253 5392391
6264,Wonderful Times Group,SE0006028577,spotlight
6266,VBG Group B,SE0000115107,mid cap
6310,Viking Line,FI0009005250,35239 35243 35241 35202 35237 35252 35263 35204 35265 35254
6312,Nordic Flanges Group,SE0023641311,first north
6314,Vitec Software Group B,SE0007871363,large cap
6315,Vitrolife,SE0011205202,large cap
6318,VNV Global,SE0014428835,mid cap
6410,Wallenstam B,SE0017780133,large cap
6415,Demant,DK0060738599,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253 5390100
6418,Vestum,SE0017134125,mid cap
6421,Wihlborgs Fastigheter,SE0018012635,large cap
6424,Westpay,SE0002169292,first north
6425,Wirtek,DK0060040913,first north
6426,Wise Group,SE0007277876,small cap
6429,K33,SE0007614722,first north
6432,Wulff Group,FI0009008452,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
6434,XACT Norden (UCITS ETF),SE0001710914,35211
6461,XANO Industri B,SE0018014151,mid cap
6474,Digitalist Group,FI4000591698,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
6476,Exalt,SE0005223542,spotlight
6478,Boreo,FI0009900724,35255 35240 35244 35241 35202 35237 35252 35263 35205 35266
6481,OMX Copenhagen 20,DK0016268840,7374748 7374749
6482,OMX Copenhagen_PI,DK0060488385,7374744 7374748 7374749
6484,OMX_Nordic_EUR_PI,SE0001775537,None
6485,OMX Stockholm 30 Index,SE0000337842,6405512 7374744 7374746 7374749
6486,OMX Stockholm PI,SE0000744195,7374744 7374746 7374749
9999,Test Stock,,
25216,Sparinv SICAV - Equitas EUR R,LU0362354549,35274
25217,Sparinv SICAV - Ethical Glob Val EUR R,LU0362355355,35274
29659,Subsea 7,LU0075646355,first north
29660,Aker,NO0010234552,first north
29661,Akastor,NO0010215684,first north
29663,DNO,NO0003921009,first north
29665,Frontline,CY0200352116,first north
29667,Mowi,NO0003054108,first north
29668,Norsk Hydro,NO0005052605,first north
29670,Orkla,NO0003733800,first north
29672,Prosafe,NO0010861990,first north
29673,REC Silicon,NO0010112675,first north
29676,Magnora,NO0010187032,first north
29677,Storebrand,NO0003053605,first north
29678,Equinor,NO0010096985,first north
29681,Telenor,NO0010063308,first north
29682,TGS,NO0003078800,first north
29683,Yara International,NO0010208051,first north
29934,Equity Stockholm,,None
30768,OMX Affarsvarldens Generalindex,SE0002801670,None
31204,Transferator A,SE0017911233,spotlight
32249,Clinical Laserthermia Systems B,SE0022049920,first north
33322,WARRANTS EUR,,None
33323,Plain Vanilla Warrants EUR,,first north
33324,Knockout Warrants EUR,,first north
33408,Fund Market NOK,,None
33411,FI EBS Bonds & derivatives,,33417
33412,FI Ordinary Bonds & derivatives,,33417
33413,FI Issuer for Mortgage Bonds,,33417
33414,FI Issuer for Mortgage Bonds LS,,33417
33415,FI Government Bonds,,33417
33416,FI Forwards and Futures,,33417
33417,Fixed Income and Related,,None
33485,Fastator,SE0015407382,small cap
33620,First North NOK,,None
33775,Revenio Group,FI0009010912,35241 35202 35237 35252 35263 35265 35254 35243 35204 35239
35185,First North Premier Nordic All SEK,,None
35186,First North Premier Stockholm,,None
35187,First North Stockholm,,None
35188,First North Premier Nordic All EUR,,None
35189,First North Premier Finland,,None
35190,First North Finland,,None
35191,First North Premier Nordic All DKK,,None
35192,First North Premier Denmark,,None
35193,First North Denmark,,None
35198,Spotlight Sweden,,None
35202,Nordic All SEK,,None
35203,Nordic Large Cap SEK,,35202
35204,Nordic Mid Cap SEK,,35202
35205,Nordic Small Cap SEK,,35202
35206,Stockholm All SEK,,None
35207,Large Cap Stockholm,,35206
35208,Mid Cap Stockholm,,35206
35209,Small Cap Stockholm,,35206
35210,Xternal List For Foreign Companies,,None
35211,Fund Market,,None
35212,Rights,,None
35213,Subscription Options,,None
35214,NOK Shares,,None
35215,CERTIFICATES SEK,,None
35216,When Issued,,None
35217,WARRANTS SEK,,None
35218,Knockout Warrants SEK,,first north
35219,Plain Vanilla Warrants SEK,,first north
35236,Fund Units,,None
35237,Nordic All EUR,,None
35238,Nordic Large Cap EUR,,35237
35239,Nordic Mid Cap EUR,,35237
35240,Nordic Small Cap EUR,,35237
35241,Helsinki All EUR,,None
35242,Large Cap Helsinki,,35241
35243,Mid Cap Helsinki,,35241
35244,Small Cap Helsinki,,35241
35245,Other Securities,,None
35246,CERTIFICATES EUR,,None
35247,PRE-List,,None
35248,Equity Rights,,None
35249,Option Rights,,35248
35250,Subscription Rights,,35248
35263,Nordic All DKK,,None
35264,Nordic Large Cap DKK,,35263
35265,Nordic Mid Cap DKK,,35263
35266,Nordic Small Cap DKK,,35263
35267,Copenhagen All DKK,,None
35268,Large Cap Copenhagen,,35267
35269,Mid Cap Copenhagen,,35267
35270,Small Cap Copenhagen,,35267
35271,Equity Rights,,None
35272,Investment Funds Shares,,None
35273,Inv. Funds Shares NOK,,35272
35274,Inv. Funds Shares EUR,,35272
35275,Inv. Funds Shares DKK,,35272
35276,Investment Funds Bonds,,None
35277,Inv. Funds Bonds EUR,,35276
35278,Inv. Funds Bonds DKK,,35276
35279,Inv. Funds Bonds NOK,,35276
35280,Investment Funds Balanced,,None
35281,Inv. Funds Balanced DKK,,35280
35282,Investment Funds Hedge Association,,None
35283,Inv. Funds Hedge Ass. DKK,,35282
35284,Alternative Investment Funds,,None
35285,Alternative Investment Funds EUR,,35284
35286,Alternative Investment Funds DKK,,35284
35287,CPH Certificates,,None
35302,ACROUD,SE0001863291,first north
36939,Euronext 100 Index,FR0003502079,5287510 7464186
39485,Dow Jones Industrial Average,US2605661048,None
39486,NASDAQ 100,US6311011026,4503482 7374744 7374747
42050,RTS Index,RU000A0JPEB3,None
42054,Nikkei 225,JP9010C00002,7374744
42492,Eolus B,SE0007075056,small cap
42530,NASDAQ OMX Small Cap Sweden PI,SE0002896373,None
42531,NASDAQ OMX Small Cap Sweden GI,SE0002896381,None
42929,Formuepleje Mix Medium,DK0060182897,35281
42930,Formuepleje Mix High,DK0060182970,35281
42935,Kopparbergs B,SE0000500779,4680265
42936,Hexatronic Group,SE0018040677,mid cap
42939,aXichem A,SE0005250719,first north
42941,GRANGEX,SE0018014243,first north
42943,LightAir,SE0022239133,4680265
42946,Free2Move Holding,SE0011414283,4680265
42947,NFO Drives,SE0015193800,spotlight
42948,Sustainion,SE0002067421,spotlight
42956,Synexo Group,SE0000619371,4680265
45181,Guideline Geo,SE0005562014,first north
45182,NGS Group,SE0009947708,4680265
45192,Sotkamo Silver,SE0001057910,29934
45196,Micro Systemation B,SE0000526626,small cap
45198,AIK Fotboll B,SE0000598278,29934
45202,Glycorex Transplantation B,SE0000524530,29934 40519
45204,Hotel Fast SSE,SE0011415710,first north
45215,Vivesto,SE0000722365,small cap
45217,Obducat B,SE0000514705,29934 40519
45220,Nordic LEVEL Group,SE0012313302,first north
45251,Corem Property Group A,SE0010714279,large cap
45253,Gudme Raaschou Emerging Markets Aktier,DK0060184083,35275
45647,Carasent,SE0023261599,small cap
46057,OMX Stockholm 30 Next_GI,SE0002905976,None
46058,OMX Stockholm 30 Next_PI,SE0002905968,None
46059,OMX Stockholm 60_GI,SE0002905984,None
46060,OMX Stockholm 60_PI,SE0002905992,None
46061,OMX Stockholm 60 Cap_GI,SE0002906008,None
46062,OMX Stockholm 60 Cap_PI,SE0002906016,None
46294,Arctic Minerals,SE0024172779,first north
46332,Transferator B,SE0017911241,spotlight
47418,OMX Oslo 20 PI,SE0002947507,None
47419,OMX Oslo 20 GI,SE0002947515,None
47461,Embla Medical,IS0000000040,35238 35203 35264 35268 35267 35202 35237 35252 35263 35253
47916,BLS Invest Danske Aktier KL,DK0060188902,5339218
47917,BLS Invest Globale Aktier KL,DK0060189041,5339218
48057,Jyske Invest Højt Ratede Virksomhedsobl,DK0060185726,35278
48570,Aktia Pankki,FI4000058870,35239 35243 35241 35202 35237 35252 35263 35204 35265 35254
57294,OMRX Treasury Bill Index,SE0001356700,None
57295,OMRX Treasury Bond Index,SE0001356718,None
57296,OMRX Mortgage Bond Index,SE0001356676,None
57297,OMRX Real Return Bond Index,SE0001356692,None
57298,OMRX Total Bond Index,SE0001356650,None
57299,OMRX Government Debt Index,SE0001356668,None
57300,OMRX Total Market Index,SE0001356726,None
57301,OMRX Deposition Overnight Index,SE0001356684,None
57302,OMRX Bond All Index,SE0002158840,None
57303,OMRX Treasury Bill 30 day Index,SE0002158832,None
57304,OMRX Treasury Bill 180 day Index,SE0002158808,None
57305,OMRX Bond All 3-5 y Index,SE0002158865,None
57306,OMRX Treasury Bond 1-3 y Index,SE0002158949,None
57307,OMRX Treasury Bond 3-5 y Index,SE0002158931,None
57308,OMRX Treasury Bond 5- y Index,SE0002158923,None
57309,OMRX Mortgage Bond 1-3 y Index,SE0002158915,None
57310,OMRX Mortgage Bond 3-5 y Index,SE0002158907,None
57311,OMRX Mortgage Bond All Index,SE0002158881,None
57312,OMRX Money Market Index,SE0002324699,None
57313,Swedish Government Bond 1-15,SE0002869552,None
57314,OMRX Bond All 5- y Index,SE0002158857,None
57315,OMRX Treasury Bill 60 day Index,SE0002158824,None
57316,OMRX Treasury Bill 90 day Index,SE0002158816,None
57317,OMRX Bond All 1-3 y Index,SE0002158873,None
57318,OMRX Mortgage Bond 5- y Index,SE0002158899,None
68208,Spotlight Index,,spotlight
68737,SEBinvest AKL Kreditobl(euro)P,DK0060159135,35278
69218,XACT Bear 2 (ETF),SE0005466505,35211
69219,XACT Bull 2 (ETF),SE0003051010,35211
71340,Nordea Invest Klima og Miljø KL 1,DK0060192185,35275
71561,Valueguard Flats Stockholm,SE0003077577,None
71562,Valueguard Flats Gothenburg,SE0003077585,None
71563,Valueguard Flats Malmo,SE0003077593,None
71606,OMRX All Index,SE0003077338,None
71618,Atea,NO0004822503,first north
71620,Tomra Systems,NO0012470089,first north
71948,SensoDetect,SE0003037456,spotlight
72604,BrightBid Group,SE0017937279,first north
72609,OMX Stockholm All-Share Cap_GI,SE0003045640,None
72822,DAX,DE0008469008,4671372
72823,S&P 500,US78378X1072,7374744 7374747
72900,Botnia Gold,SE0010494708,first north
75743,Micropos Medical,SE0002834507,spotlight
77927,Nykredit Invest Globale Fokusaktier Akk.,DK0060038347,35275
82760,Nordic AIF Sweden,,None
82770,CPH Fixing,,33417
82771,First North EUR,,None
88513,Independent Mix Akk,DK0060209336,5339217
89914,Spiltan Invest,SE0013382546,29934
89922,Boule Diagnostics,SE0011231158,small cap
89929,Triona,SE0001321761,4680265
89930,Doxa,SE0005624756,first north
89945,ECOMB,SE0023950555,4680265
89949,Siljansvik,SE0000201253,first north
89952,Garpco B,SE0001823352,4680265
90439,Corem Property Group Pref,SE0010714311,large cap
90440,Arbona A,SE0003210590,4680265 40519
93558,Sparinv SICAV - European Value EUR R,LU0264920413,35281
95257,ScandBook Holding,SE0003175660,first north
95900,BEAR BOL X2 H,SE0015948880,first north
95902,BEAR VOLV X2 H,SE0003271485,first north
95904,BULL BOL X2 H,SE0003271501,first north
95906,BULL VOLV X2 H,SE0003271527,first north
95909,OMX Helsinki 15,SE0003271329,None
95910,OMX Helsinki 15 Net Index,SE0003271337,None
95911,OMX Helsinki 15 Gross Index,SE0003271345,None
97761,NASDAQ OMX Nordic 120,SE0003270875,None
97762,NASDAQ OMX Nordic 120 Gross Index,SE0003270883,None
97763,NASDAQ OMX Nordic Consumer,SE0003271071,None
97764,NASDAQ OMX Nordic 120 Net Index,SE0003270891,None
97766,NASDAQ OMX Nordic Energy,SE0003270917,None
97767,NASDAQ OMX Nordic Energy Gross Index,SE0003270925,None
97768,NASDAQ OMX Nordic Energy Net Index,SE0003270933,None
97770,NASDAQ OMX Nordic Consumer Gross Index,SE0003271089,None
97771,NASDAQ OMX Nordic Materials,SE0003270958,None
97772,NASDAQ OMX Nordic Materials Gross Index,SE0003270966,None
97773,NASDAQ OMX Nordic Consumer Net Index,SE0003271097,None
97774,NASDAQ OMX Nordic Materials Net Index,SE0003270974,None
97777,NASDAQ OMX Nordic Industrials,SE0003270990,None
97778,NASDAQ OMX Nordic Health Care,SE0003271113,None
97779,NASDAQ OMX Nordic Industrials Gross Index,SE0003271006,None
97780,NASDAQ OMX Nordic Health Care Gross Index,SE0003271121,None
97781,NASDAQ OMX Nordic Industrials Net Index,SE0003271014,None
97782,NASDAQ OMX Nordic Health Care Net Index,SE0003271139,None
97785,NASDAQ OMX Nordic Construction & Real Estate,SE0003271030,None
97786,NASDAQ OMX Nordic Construction & Real Estate GI,SE0003271048,None
97787,NASDAQ OMX Nordic Construction & Real Estate NI,SE0003271055,None
97789,NASDAQ OMX Nordic Bank & Insurance,SE0003271154,None
97790,NASDAQ OMX Nordic Bank & Insurance Gross Index,SE0003271162,None
97791,NASDAQ OMX Nordic Bank & Insurance Net Index,SE0003271170,None
97793,NASDAQ OMX Nordic Investment Companies,SE0003271196,None
97794,NASDAQ OMX Nordic Investment Companies Gross Index,SE0003271204,None
97795,NASDAQ OMX Nordic Investment Companies Net Index,SE0003271212,None
97797,NASDAQ OMX Nordic Telecom & InfoTech,SE0003271238,None
97798,NASDAQ OMX Nordic Telecom & InfoTech Gross Index,SE0003271246,None
97799,NASDAQ OMX Nordic Telecom & InfoTech Net Index,SE0003271253,None
97801,NASDAQ OMX Nordic Transportation,SE0003271279,None
97802,NASDAQ OMX Nordic Transportation Gross Index,SE0003271287,None
97803,NASDAQ OMX Nordic Transportation Net Index,SE0003271295,None
102438,BULL OMXH15 X2 H ETN,FI4000012604,first north
102439,BEAR OMXH15 X2 H ETN,FI4000012612,first north
102440,BULL NOKIA X2 H ETN,FI4000012620,first north
102441,BEAR NOKIA X2 H ETN,FI4000012638,first north
102443,BEAR STORA X2 H ETN,FI4000012653,first north
102446,BULL FORTUM X2 H ETN,FI4000012687,first north
102447,BEAR FORTUM X2 H ETN,FI4000012695,first north
102448,BULL NORDEA X2 H ETN,FI4000012703,first north
102449,BEAR NORDEA X2 H ETN,FI4000012711,first north
102450,BULL KULTA X2 H ETN,FI4000012729,first north
102451,BEAR KULTA X2 H ETN,FI4000012737,first north
106533,BULL OMXH15 X3 H ETN,FI4000012802,first north
106534,BEAR OMXH15 X3 H ETN,FI4000012810,first north
110745,Aike B,SE0023287339,spotlight
112928,Nordea Invest Lange Obligationer KL 1,DK0060187342,35278
116670,Byggmax Group,SE0003303627,mid cap
119558,EcoRub B,SE0003273531,spotlight
119702,Danske Invest Mix 50 - Akk,DK0060228716,35281
119703,Danske Invest Mix 20 - Akk,DK0060228633,35281
119704,Danske Invest Mix 65 - Akk,DK0060228989,35281
121666,BEAR GULD X3 H,SE0003395581,first north
121667,BULL GULD X3 H,SE0003395599,first north
121672,Valueguard Flats Sweden,SE0003330687,None
121673,Valueguard Flats Medium Cities Sweden,SE0003332931,None
122057,DnB NOR OBX,NO0010257801,33408
